Start_Row,End_Row,Window_Size,Mean,Standard_Deviation,Entropy
2830300,2830350,50,2.380952380952381,0.6529194857524804,4.332878689342031
2830350,2830400,50,2.5,0.806225774829855,4.232487689168953
2830400,2830450,50,2.0833333333333335,0.8122328620674136,4.467976439385299
2830450,2830500,50,2.5,0.5916079783099616,4.2777809392987605
2830500,2830550,50,2.380952380952381,0.785353452498602,4.302683189255491
2830550,2830600,50,2.272727272727273,0.8624393618641034,4.342683189255491
2830600,2830650,50,2.5,0.5916079783099616,4.2777809392987605
2830650,2830700,50,2.380952380952381,0.785353452498602,4.302683189255491
2830700,2830750,50,2.5,0.5916079783099616,4.27778093929876
2830750,2830800,50,2.272727272727273,0.8624393618641034,4.342683189255491
2830800,2830850,50,2.5,0.7416198487095663,4.247585439212222
2830850,2830900,50,2.380952380952381,0.6529194857524804,4.332878689342031
2830900,2830950,50,2.5,0.7416198487095663,4.247585439212222
2830950,2831000,50,2.272727272727273,0.8624393618641034,4.3426831892554905
2831000,2831050,50,2.5,0.5916079783099616,4.2777809392987605
2831050,2831100,50,2.380952380952381,0.785353452498602,4.302683189255491
2831100,2831150,50,2.272727272727273,0.8080176743014171,4.3577809392987605
2831150,2831200,50,2.5,0.6708203932499369,4.262683189255491
2831200,2831250,50,2.380952380952381,0.785353452498602,4.302683189255491
2831250,2831300,50,2.5,0.5916079783099616,4.27778093929876
2831300,2831350,50,2.272727272727273,0.8624393618641034,4.342683189255491
2831350,2831400,50,2.5,0.7416198487095663,4.247585439212222
2831400,2831450,50,2.380952380952381,0.6529194857524804,4.332878689342031
2831450,2831500,50,2.5,0.7416198487095663,4.247585439212222
2831500,2831550,50,2.272727272727273,0.8624393618641034,4.3426831892554905
2831550,2831600,50,2.5,0.5916079783099616,4.2777809392987605
2831600,2831650,50,2.380952380952381,0.785353452498602,4.302683189255491
2831650,2831700,50,2.272727272727273,0.8080176743014171,4.3577809392987605
2831700,2831750,50,2.5,0.6708203932499369,4.262683189255491
2831750,2831800,50,2.380952380952381,0.785353452498602,4.302683189255491
2831800,2831850,50,2.5,0.5916079783099616,4.27778093929876
2831850,2831900,50,2.272727272727273,0.8624393618641034,4.342683189255491
2831900,2831950,50,2.5,0.7416198487095663,4.247585439212222
2831950,2832000,50,2.380952380952381,0.6529194857524804,4.332878689342031
2832000,2832050,50,2.5,0.7416198487095663,4.247585439212222
2832050,2832100,50,2.272727272727273,0.8624393618641034,4.342683189255491
2832100,2832150,50,2.5,0.5916079783099616,4.2777809392987605
2832150,2832200,50,2.380952380952381,0.785353452498602,4.302683189255491
2832200,2832250,50,2.272727272727273,0.7496555682941201,4.37287868934203
2832250,2832300,50,2.272727272727273,0.8080176743014172,4.357780939298761
2832300,2832350,50,2.380952380952381,0.785353452498602,4.302683189255491
2832350,2832400,50,2.5,0.5916079783099616,4.27778093929876
2832400,2832450,50,2.272727272727273,0.8624393618641034,4.342683189255491
2832450,2832500,50,2.5,0.7416198487095663,4.247585439212222
2832500,2832550,50,2.380952380952381,0.6529194857524804,4.332878689342031
2832550,2832600,50,2.5,0.7416198487095663,4.247585439212222
2832600,2832650,50,2.272727272727273,0.8624393618641034,4.3426831892554905
2832650,2832700,50,2.5,0.5916079783099616,4.2777809392987605
2832700,2832750,50,2.380952380952381,0.785353452498602,4.302683189255491
2832750,2832800,50,2.272727272727273,0.8080176743014171,4.3577809392987605
2832800,2832850,50,2.5,0.6708203932499369,4.262683189255491
2832850,2832900,50,2.380952380952381,0.785353452498602,4.302683189255491
2832900,2832950,50,2.5,0.5916079783099616,4.27778093929876
2832950,2833000,50,2.272727272727273,0.8624393618641034,4.342683189255491
2833000,2833050,50,2.5,0.7416198487095663,4.247585439212222
2833050,2833100,50,2.380952380952381,0.6529194857524804,4.332878689342031
2833100,2833150,50,2.5,0.7416198487095663,4.247585439212222
2833150,2833200,50,2.272727272727273,0.8624393618641034,4.342683189255491
2833200,2833250,50,2.5,0.5916079783099616,4.2777809392987605
2833250,2833300,50,2.380952380952381,0.785353452498602,4.302683189255491
2833300,2833350,50,2.272727272727273,0.7496555682941201,4.37287868934203
2833350,2833400,50,2.5,0.7416198487095663,4.247585439212222
2833400,2833450,50,2.380952380952381,0.785353452498602,4.302683189255491
2833450,2833500,50,2.5,0.5916079783099616,4.2777809392987605
2833500,2833550,50,2.272727272727273,0.8624393618641034,4.342683189255491
2833550,2833600,50,2.5,0.7416198487095663,4.247585439212222
2833600,2833650,50,2.380952380952381,0.6529194857524804,4.33287868934203
2833650,2833700,50,2.5,0.7416198487095663,4.247585439212222
2833700,2833750,50,2.272727272727273,0.8624393618641034,4.342683189255491
2833750,2833800,50,2.5,0.5916079783099616,4.27778093929876
2833800,2833850,50,2.380952380952381,0.785353452498602,4.302683189255491
2833850,2833900,50,2.272727272727273,0.6863485850246136,4.387976439385299
2833900,2833950,50,2.5,0.806225774829855,4.232487689168953
2833950,2834000,50,2.380952380952381,0.785353452498602,4.302683189255491
2834000,2834050,50,2.5,0.5916079783099616,4.2777809392987605
2834050,2834100,50,2.272727272727273,0.8624393618641034,4.342683189255491
2834100,2834150,50,2.272727272727273,0.8080176743014171,4.3577809392987605
2834150,2834200,50,2.380952380952381,0.6529194857524804,4.332878689342031
2834200,2834250,50,2.5,0.7416198487095663,4.247585439212222
2834250,2834300,50,2.272727272727273,0.8624393618641034,4.342683189255491
2834300,2834350,50,2.5,0.5916079783099616,4.2777809392987605
2834350,2834400,50,2.380952380952381,0.785353452498602,4.302683189255491
2834400,2834450,50,2.272727272727273,0.7496555682941201,4.37287868934203
2834450,2834500,50,2.5,0.7416198487095663,4.247585439212222
2834500,2834550,50,2.380952380952381,0.785353452498602,4.302683189255491
2834550,2834600,50,2.5,0.5916079783099616,4.2777809392987605
2834600,2834650,50,2.272727272727273,0.8624393618641034,4.342683189255491
2834650,2834700,50,2.5,0.7416198487095663,4.247585439212222
2834700,2834750,50,2.380952380952381,0.6529194857524804,4.33287868934203
2834750,2834800,50,2.5,0.7416198487095663,4.247585439212222
2834800,2834850,50,2.272727272727273,0.8624393618641034,4.342683189255491
2834850,2834900,50,2.5,0.5916079783099616,4.2777809392987605
2834900,2834950,50,2.380952380952381,0.785353452498602,4.302683189255491
2834950,2835000,50,2.272727272727273,0.6863485850246136,4.387976439385299
2835000,2835050,50,2.5,0.806225774829855,4.232487689168953
2835050,2835100,50,2.380952380952381,0.785353452498602,4.302683189255491
2835100,2835150,50,2.5,0.5916079783099616,4.2777809392987605
2835150,2835200,50,2.272727272727273,0.8624393618641034,4.342683189255491
2835200,2835250,50,2.5,0.7416198487095663,4.247585439212221
2835250,2835300,50,2.380952380952381,0.6529194857524804,4.33287868934203
2835300,2835350,50,2.5,0.7416198487095663,4.247585439212222
2835350,2835400,50,2.272727272727273,0.8080176743014171,4.35778093929876
2835400,2835450,50,2.5,0.6708203932499369,4.262683189255491
2835450,2835500,50,2.380952380952381,0.8438116736509215,4.2928786893420305
2835500,2835550,50,2.272727272727273,0.6863485850246136,4.387976439385299
2835550,2835600,50,2.5,0.806225774829855,4.232487689168953
2835600,2835650,50,2.380952380952381,0.785353452498602,4.302683189255491
2835650,2835700,50,2.5,0.5916079783099616,4.2777809392987605
2835700,2835750,50,2.272727272727273,0.8624393618641034,4.342683189255491
2835750,2835800,50,2.5,0.7416198487095663,4.247585439212221
2835800,2835850,50,2.380952380952381,0.6529194857524804,4.33287868934203
2835850,2835900,50,2.5,0.7416198487095663,4.247585439212222
2835900,2835950,50,2.0833333333333335,0.8620067027323834,4.45287868934203
2835950,2836000,50,2.5,0.5916079783099616,4.2777809392987605
2836000,2836050,50,2.380952380952381,0.785353452498602,4.302683189255491
2836050,2836100,50,2.272727272727273,0.6863485850246136,4.387976439385299
2836100,2836150,50,2.5,0.806225774829855,4.232487689168953
2836150,2836200,50,2.380952380952381,0.785353452498602,4.302683189255491
2836200,2836250,50,2.5,0.5916079783099616,4.2777809392987605
2836250,2836300,50,2.272727272727273,0.8624393618641034,4.342683189255491
2836300,2836350,50,2.5,0.7416198487095663,4.247585439212221
2836350,2836400,50,2.380952380952381,0.6529194857524804,4.33287868934203
2836400,2836450,50,2.5,0.7416198487095663,4.247585439212222
2836450,2836500,50,2.272727272727273,0.8080176743014171,4.35778093929876
2836500,2836550,50,2.5,0.6708203932499369,4.262683189255491
2836550,2836600,50,2.380952380952381,0.785353452498602,4.302683189255491
2836600,2836650,50,2.272727272727273,0.6863485850246136,4.387976439385299
2836650,2836700,50,2.5,0.806225774829855,4.232487689168953
2836700,2836750,50,2.380952380952381,0.785353452498602,4.302683189255491
2836750,2836800,50,2.5,0.5916079783099616,4.2777809392987605
2836800,2836850,50,2.272727272727273,0.8624393618641034,4.342683189255491
2836850,2836900,50,2.5,0.7416198487095663,4.247585439212221
2836900,2836950,50,2.380952380952381,0.6529194857524804,4.33287868934203
2836950,2837000,50,2.5,0.7416198487095663,4.247585439212222
2837000,2837050,50,2.272727272727273,0.7496555682941201,4.372878689342029
2837050,2837100,50,2.5,0.7416198487095663,4.247585439212222
2837100,2837150,50,2.380952380952381,0.785353452498602,4.302683189255491
2837150,2837200,50,2.272727272727273,0.6863485850246136,4.3879764393853
2837200,2837250,50,2.5,0.806225774829855,4.232487689168953
2837250,2837300,50,2.380952380952381,0.785353452498602,4.302683189255491
2837300,2837350,50,2.5,0.5916079783099616,4.2777809392987605
2837350,2837400,50,2.272727272727273,0.8080176743014171,4.3577809392987605
2837400,2837450,50,2.5,0.806225774829855,4.232487689168952
2837450,2837500,50,2.380952380952381,0.6529194857524804,4.33287868934203
2837500,2837550,50,2.380952380952381,0.785353452498602,4.302683189255491
2837550,2837600,50,2.380952380952381,0.6529194857524804,4.332878689342029
2837600,2837650,50,2.5,0.806225774829855,4.232487689168953
2837650,2837700,50,2.380952380952381,0.785353452498602,4.302683189255491
2837700,2837750,50,2.272727272727273,0.6863485850246136,4.3879764393853
2837750,2837800,50,2.272727272727273,0.8624393618641034,4.342683189255491
2837800,2837850,50,2.380952380952381,0.785353452498602,4.302683189255491
2837850,2837900,50,2.5,0.5916079783099616,4.2777809392987605
2837900,2837950,50,2.272727272727273,0.8624393618641034,4.342683189255491
2837950,2838000,50,2.5,0.7416198487095663,4.247585439212221
2838000,2838050,50,2.380952380952381,0.6529194857524804,4.33287868934203
2838050,2838100,50,2.5,0.7416198487095663,4.247585439212222
2838100,2838150,50,2.272727272727273,0.7496555682941201,4.372878689342029
2838150,2838200,50,2.5,0.7416198487095663,4.247585439212222
2838200,2838250,50,2.380952380952381,0.785353452498602,4.302683189255491
2838250,2838300,50,2.272727272727273,0.6863485850246136,4.3879764393853
2838300,2838350,50,2.5,0.806225774829855,4.232487689168953
2838350,2838400,50,2.380952380952381,0.785353452498602,4.302683189255491
2838400,2838450,50,2.5,0.5916079783099616,4.2777809392987605
2838450,2838500,50,2.272727272727273,0.8624393618641034,4.342683189255491
2838500,2838550,50,2.5,0.7416198487095663,4.247585439212221
2838550,2838600,50,2.380952380952381,0.6529194857524804,4.33287868934203
2838600,2838650,50,2.380952380952381,0.785353452498602,4.302683189255491
2838650,2838700,50,2.380952380952381,0.6529194857524804,4.332878689342029
2838700,2838750,50,2.5,0.806225774829855,4.232487689168953
2838750,2838800,50,2.380952380952381,0.785353452498602,4.302683189255491
2838800,2838850,50,2.272727272727273,0.6863485850246136,4.3879764393853
2838850,2838900,50,2.5,0.806225774829855,4.232487689168953
2838900,2838950,50,2.380952380952381,0.785353452498602,4.302683189255491
2838950,2839000,50,2.5,0.5916079783099616,4.2777809392987605
2839000,2839050,50,2.272727272727273,0.8080176743014171,4.3577809392987605
2839050,2839100,50,2.5,0.7416198487095663,4.247585439212221
2839100,2839150,50,2.380952380952381,0.7221786137191952,4.3177809392987605
2839150,2839200,50,2.272727272727273,0.8080176743014172,4.3577809392987605
2839200,2839250,50,2.5,0.5916079783099616,4.27778093929876
2839250,2839300,50,2.5,0.806225774829855,4.232487689168953
2839300,2839350,50,2.380952380952381,0.785353452498602,4.302683189255491
2839350,2839400,50,2.272727272727273,0.6863485850246136,4.3879764393853
2839400,2839450,50,2.5,0.806225774829855,4.232487689168953
2839450,2839500,50,2.380952380952381,0.7853534524986021,4.302683189255491
2839500,2839550,50,2.5,0.5916079783099616,4.2777809392987605
2839550,2839600,50,2.272727272727273,0.8080176743014171,4.3577809392987605
2839600,2839650,50,2.272727272727273,0.8624393618641034,4.342683189255491
2839650,2839700,50,2.380952380952381,0.6529194857524804,4.33287868934203
2839700,2839750,50,2.380952380952381,0.785353452498602,4.302683189255491
2839750,2839800,50,2.380952380952381,0.7221786137191955,4.31778093929876
2839800,2839850,50,2.5,0.7416198487095663,4.247585439212222
2839850,2839900,50,2.380952380952381,0.785353452498602,4.302683189255491
2839900,2839950,50,2.272727272727273,0.6863485850246136,4.3879764393853
2839950,2840000,50,2.5,0.806225774829855,4.232487689168953
2840000,2840050,50,2.380952380952381,0.785353452498602,4.302683189255491
2840050,2840100,50,2.5,0.5916079783099616,4.2777809392987605
2840100,2840150,50,2.272727272727273,0.8080176743014171,4.3577809392987605
2840150,2840200,50,2.5,0.7416198487095663,4.247585439212221
2840200,2840250,50,2.380952380952381,0.7221786137191952,4.3177809392987605
2840250,2840300,50,2.272727272727273,0.8080176743014172,4.3577809392987605
2840300,2840350,50,2.5,0.5916079783099616,4.27778093929876
2840350,2840400,50,2.5,0.806225774829855,4.232487689168953
2840400,2840450,50,2.380952380952381,0.785353452498602,4.302683189255491
2840450,2840500,50,2.272727272727273,0.6863485850246136,4.3879764393853
2840500,2840550,50,2.5,0.806225774829855,4.232487689168953
2840550,2840600,50,2.380952380952381,0.7853534524986021,4.302683189255491
2840600,2840650,50,2.5,0.5916079783099616,4.2777809392987605
2840650,2840700,50,2.272727272727273,0.8080176743014171,4.3577809392987605
2840700,2840750,50,2.5,0.7416198487095663,4.247585439212221
2840750,2840800,50,2.380952380952381,0.7221786137191952,4.3177809392987605
2840800,2840850,50,2.272727272727273,0.8080176743014172,4.357780939298761
2840850,2840900,50,2.5,0.5916079783099616,4.27778093929876
2840900,2840950,50,2.5,0.806225774829855,4.232487689168953
2840950,2841000,50,2.380952380952381,0.785353452498602,4.302683189255491
2841000,2841050,50,2.272727272727273,0.6863485850246136,4.3879764393853
2841050,2841100,50,2.5,0.806225774829855,4.232487689168953
2841100,2841150,50,2.380952380952381,0.7853534524986021,4.302683189255491
2841150,2841200,50,2.5,0.5916079783099616,4.2777809392987605
2841200,2841250,50,2.272727272727273,0.8080176743014171,4.3577809392987605
2841250,2841300,50,2.5,0.6708203932499369,4.26268318925549
2841300,2841350,50,2.380952380952381,0.785353452498602,4.302683189255491
2841350,2841400,50,2.272727272727273,0.8080176743014172,4.357780939298761
2841400,2841450,50,2.272727272727273,0.6863485850246136,4.387976439385299
2841450,2841500,50,2.5,0.806225774829855,4.232487689168953
2841500,2841550,50,2.380952380952381,0.785353452498602,4.302683189255491
2841550,2841600,50,2.272727272727273,0.6863485850246136,4.3879764393853
2841600,2841650,50,2.5,0.806225774829855,4.232487689168953
2841650,2841700,50,2.380952380952381,0.785353452498602,4.302683189255491
2841700,2841750,50,2.5,0.5916079783099616,4.2777809392987605
2841750,2841800,50,2.272727272727273,0.8080176743014171,4.3577809392987605
2841800,2841850,50,2.5,0.7416198487095663,4.247585439212221
2841850,2841900,50,2.380952380952381,0.7221786137191952,4.3177809392987605
2841900,2841950,50,2.272727272727273,0.8080176743014172,4.357780939298761
2841950,2842000,50,2.5,0.5916079783099616,4.27778093929876
2842000,2842050,50,2.5,0.806225774829855,4.232487689168953
2842050,2842100,50,2.380952380952381,0.785353452498602,4.302683189255491
2842100,2842150,50,2.272727272727273,0.6863485850246136,4.3879764393853
2842150,2842200,50,2.5,0.806225774829855,4.232487689168953
2842200,2842250,50,2.380952380952381,0.7853534524986021,4.302683189255491
2842250,2842300,50,2.5,0.5916079783099616,4.2777809392987605
2842300,2842350,50,2.272727272727273,0.8080176743014171,4.3577809392987605
2842350,2842400,50,2.5,0.6708203932499369,4.26268318925549
2842400,2842450,50,2.380952380952381,0.785353452498602,4.302683189255491
2842450,2842500,50,2.272727272727273,0.8080176743014172,4.357780939298761
2842500,2842550,50,2.5,0.5916079783099616,4.27778093929876
2842550,2842600,50,2.5,0.806225774829855,4.232487689168953
2842600,2842650,50,2.380952380952381,0.785353452498602,4.302683189255491
2842650,2842700,50,2.272727272727273,0.6863485850246136,4.3879764393853
2842700,2842750,50,2.5,0.7416198487095663,4.247585439212222
2842750,2842800,50,2.380952380952381,0.8438116736509215,4.287585439212222
2842800,2842850,50,2.5,0.5916079783099616,4.2777809392987605
2842850,2842900,50,2.272727272727273,0.8080176743014171,4.3577809392987605
2842900,2842950,50,2.5,0.5916079783099616,4.27778093929876
2842950,2843000,50,2.380952380952381,0.8438116736509215,4.287585439212222
2843000,2843050,50,2.272727272727273,0.8080176743014172,4.3577809392987605
2843050,2843100,50,2.5,0.5916079783099616,4.27778093929876
2843100,2843150,50,2.5,0.806225774829855,4.232487689168953
2843150,2843200,50,2.380952380952381,0.7853534524986021,4.302683189255491
2843200,2843250,50,2.272727272727273,0.6863485850246136,4.3879764393853
2843250,2843300,50,2.272727272727273,0.8624393618641034,4.342683189255491
2843300,2843350,50,2.380952380952381,0.7853534524986021,4.302683189255491
2843350,2843400,50,2.5,0.5916079783099616,4.2777809392987605
2843400,2843450,50,2.272727272727273,0.8080176743014171,4.3577809392987605
2843450,2843500,50,2.5,0.6708203932499369,4.26268318925549
2843500,2843550,50,2.380952380952381,0.785353452498602,4.302683189255491
2843550,2843600,50,2.272727272727273,0.8080176743014172,4.357780939298761
2843600,2843650,50,2.5,0.5916079783099616,4.27778093929876
2843650,2843700,50,2.5,0.806225774829855,4.232487689168953
2843700,2843750,50,2.380952380952381,0.785353452498602,4.302683189255491
2843750,2843800,50,2.272727272727273,0.6863485850246136,4.3879764393853
2843800,2843850,50,2.5,0.806225774829855,4.232487689168953
2843850,2843900,50,2.380952380952381,0.7853534524986021,4.302683189255491
2843900,2843950,50,2.5,0.5916079783099616,4.2777809392987605
2843950,2844000,50,2.272727272727273,0.8080176743014171,4.3577809392987605
2844000,2844050,50,2.5,0.5916079783099616,4.27778093929876
2844050,2844100,50,2.380952380952381,0.8438116736509215,4.287585439212222
2844100,2844150,50,2.272727272727273,0.8080176743014172,4.3577809392987605
2844150,2844200,50,2.5,0.5916079783099616,4.27778093929876
2844200,2844250,50,2.5,0.806225774829855,4.232487689168953
2844250,2844300,50,2.380952380952381,0.7853534524986021,4.302683189255491
2844300,2844350,50,2.272727272727273,0.6863485850246136,4.3879764393853
2844350,2844400,50,2.5,0.806225774829855,4.232487689168953
2844400,2844450,50,2.380952380952381,0.7853534524986021,4.302683189255491
2844450,2844500,50,2.5,0.5916079783099616,4.2777809392987605
2844500,2844550,50,2.272727272727273,0.8080176743014171,4.3577809392987605
2844550,2844600,50,2.5,0.5916079783099616,4.27778093929876
2844600,2844650,50,2.380952380952381,0.8438116736509215,4.287585439212222
2844650,2844700,50,2.272727272727273,0.8080176743014172,4.357780939298761
2844700,2844750,50,2.5,0.5916079783099616,4.2777809392987605
2844750,2844800,50,2.5,0.806225774829855,4.232487689168953
2844800,2844850,50,2.380952380952381,0.7853534524986021,4.30268318925549
2844850,2844900,50,2.272727272727273,0.6863485850246136,4.3879764393853
2844900,2844950,50,2.5,0.806225774829855,4.232487689168953
2844950,2845000,50,2.380952380952381,0.7221786137191955,4.3177809392987605
2845000,2845050,50,2.5,0.6708203932499369,4.262683189255491
2845050,2845100,50,2.1739130434782608,0.8157244799692922,4.41287868934203
2845100,2845150,50,2.380952380952381,0.6529194857524804,4.332878689342029
2845150,2845200,50,2.380952380952381,0.8438116736509215,4.287585439212222
2845200,2845250,50,2.272727272727273,0.8080176743014172,4.3577809392987605
2845250,2845300,50,2.5,0.5916079783099616,4.27778093929876
2845300,2845350,50,2.5,0.806225774829855,4.232487689168953
2845350,2845400,50,2.380952380952381,0.7853534524986021,4.302683189255491
2845400,2845450,50,2.272727272727273,0.6863485850246136,4.3879764393853
2845450,2845500,50,2.5,0.806225774829855,4.232487689168953
2845500,2845550,50,2.380952380952381,0.7853534524986021,4.302683189255491
2845550,2845600,50,2.5,0.5916079783099616,4.2777809392987605
2845600,2845650,50,2.272727272727273,0.8080176743014171,4.3577809392987605
2845650,2845700,50,2.5,0.5916079783099616,4.27778093929876
2845700,2845750,50,2.380952380952381,0.8438116736509215,4.287585439212222
2845750,2845800,50,2.272727272727273,0.8080176743014172,4.3577809392987605
2845800,2845850,50,2.5,0.5916079783099616,4.2777809392987605
2845850,2845900,50,2.5,0.806225774829855,4.232487689168953
2845900,2845950,50,2.380952380952381,0.7853534524986021,4.30268318925549
2845950,2846000,50,2.272727272727273,0.6863485850246136,4.3879764393853
2846000,2846050,50,2.5,0.806225774829855,4.232487689168953
2846050,2846100,50,2.380952380952381,0.7221786137191955,4.3177809392987605
2846100,2846150,50,2.5,0.6708203932499369,4.262683189255491
2846150,2846200,50,2.272727272727273,0.8080176743014171,4.3577809392987605
2846200,2846250,50,2.5,0.5916079783099616,4.27778093929876
2846250,2846300,50,2.380952380952381,0.8438116736509215,4.287585439212222
2846300,2846350,50,2.272727272727273,0.8080176743014172,4.357780939298761
2846350,2846400,50,2.5,0.5916079783099616,4.2777809392987605
2846400,2846450,50,2.5,0.806225774829855,4.232487689168953
2846450,2846500,50,2.380952380952381,0.7853534524986021,4.30268318925549
2846500,2846550,50,2.272727272727273,0.6863485850246136,4.3879764393853
2846550,2846600,50,2.5,0.806225774829855,4.232487689168953
2846600,2846650,50,2.380952380952381,0.6529194857524804,4.33287868934203
2846650,2846700,50,2.5,0.7416198487095663,4.247585439212222
2846700,2846750,50,2.272727272727273,0.8080176743014171,4.357780939298761
2846750,2846800,50,2.5,0.5916079783099616,4.27778093929876
2846800,2846850,50,2.380952380952381,0.8438116736509215,4.287585439212222
2846850,2846900,50,2.272727272727273,0.8080176743014172,4.357780939298761
2846900,2846950,50,2.272727272727273,0.6863485850246136,4.3879764393853
2846950,2847000,50,2.5,0.806225774829855,4.232487689168953
2847000,2847050,50,2.380952380952381,0.7853534524986021,4.30268318925549
2847050,2847100,50,2.272727272727273,0.6863485850246136,4.3879764393853
2847100,2847150,50,2.5,0.806225774829855,4.232487689168953
2847150,2847200,50,2.380952380952381,0.7221786137191955,4.3177809392987605
2847200,2847250,50,2.5,0.6708203932499369,4.262683189255491
2847250,2847300,50,2.272727272727273,0.8080176743014171,4.357780939298761
2847300,2847350,50,2.5,0.5916079783099616,4.27778093929876
2847350,2847400,50,2.380952380952381,0.8438116736509215,4.287585439212222
2847400,2847450,50,2.272727272727273,0.8080176743014172,4.357780939298761
2847450,2847500,50,2.5,0.5916079783099616,4.2777809392987605
2847500,2847550,50,2.5,0.806225774829855,4.232487689168953
2847550,2847600,50,2.380952380952381,0.7853534524986021,4.30268318925549
2847600,2847650,50,2.272727272727273,0.6863485850246136,4.3879764393853
2847650,2847700,50,2.5,0.806225774829855,4.232487689168953
2847700,2847750,50,2.380952380952381,0.7221786137191955,4.3177809392987605
2847750,2847800,50,2.5,0.6708203932499369,4.262683189255491
2847800,2847850,50,2.272727272727273,0.8080176743014171,4.3577809392987605
2847850,2847900,50,2.5,0.5916079783099616,4.27778093929876
2847900,2847950,50,2.380952380952381,0.8438116736509215,4.287585439212222
2847950,2848000,50,2.272727272727273,0.8080176743014172,4.357780939298761
2848000,2848050,50,2.5,0.5916079783099616,4.2777809392987605
2848050,2848100,50,2.5,0.7416198487095663,4.247585439212222
2848100,2848150,50,2.380952380952381,0.8438116736509215,4.287585439212221
2848150,2848200,50,2.272727272727273,0.6863485850246136,4.387976439385299
2848200,2848250,50,2.5,0.7416198487095663,4.247585439212222
2848250,2848300,50,2.380952380952381,0.7221786137191952,4.3177809392987605
2848300,2848350,50,2.380952380952381,0.785353452498602,4.302683189255491
2848350,2848400,50,2.380952380952381,0.785353452498602,4.302683189255491
2848400,2848450,50,2.5,0.5916079783099616,4.27778093929876
2848450,2848500,50,2.380952380952381,0.8438116736509215,4.287585439212222
2848500,2848550,50,2.272727272727273,0.8080176743014172,4.357780939298761
2848550,2848600,50,2.5,0.5916079783099616,4.2777809392987605
2848600,2848650,50,2.5,0.806225774829855,4.232487689168953
2848650,2848700,50,2.380952380952381,0.7853534524986021,4.30268318925549
2848700,2848750,50,2.272727272727273,0.6863485850246136,4.387976439385299
2848750,2848800,50,2.272727272727273,0.8624393618641034,4.342683189255491
2848800,2848850,50,2.380952380952381,0.7221786137191955,4.3177809392987605
2848850,2848900,50,2.5,0.6708203932499369,4.262683189255491
2848900,2848950,50,2.272727272727273,0.8080176743014171,4.3577809392987605
2848950,2849000,50,2.5,0.5916079783099616,4.27778093929876
2849000,2849050,50,2.380952380952381,0.8438116736509215,4.287585439212222
2849050,2849100,50,2.272727272727273,0.8080176743014172,4.357780939298761
2849100,2849150,50,2.5,0.5916079783099616,4.2777809392987605
2849150,2849200,50,2.5,0.806225774829855,4.232487689168953
2849200,2849250,50,2.380952380952381,0.7853534524986021,4.30268318925549
2849250,2849300,50,2.272727272727273,0.6863485850246136,4.387976439385299
2849300,2849350,50,2.5,0.806225774829855,4.232487689168953
2849350,2849400,50,2.5,0.5,4.292878689342029
2849400,2849450,50,2.1739130434782608,0.8673885801417394,4.397780939298761
2849450,2849500,50,2.5,0.806225774829855,4.232487689168953
2849500,2849550,50,2.5,0.5,4.292878689342029
2849550,2849600,50,2.380952380952381,0.8438116736509215,4.287585439212222
2849600,2849650,50,2.272727272727273,0.8080176743014172,4.3577809392987605
2849650,2849700,50,2.5,0.5916079783099616,4.2777809392987605
2849700,2849750,50,2.5,0.806225774829855,4.232487689168953
2849750,2849800,50,2.380952380952381,0.7853534524986021,4.302683189255491
2849800,2849850,50,2.272727272727273,0.6863485850246136,4.387976439385299
2849850,2849900,50,2.5,0.806225774829855,4.232487689168953
2849900,2849950,50,2.5,0.5,4.292878689342029
2849950,2850000,50,2.1739130434782608,0.8673885801417394,4.397780939298761
2850000,2850050,50,2.5,0.806225774829855,4.232487689168953
2850050,2850100,50,2.5,0.5,4.29287868934203
2850100,2850150,50,2.380952380952381,0.8438116736509215,4.287585439212222
2850150,2850200,50,2.272727272727273,0.8080176743014171,4.3577809392987605
2850200,2850250,50,2.5,0.5916079783099616,4.2777809392987605
2850250,2850300,50,2.5,0.806225774829855,4.232487689168953
2850300,2850350,50,2.380952380952381,0.7221786137191955,4.3177809392987605
2850350,2850400,50,2.272727272727273,0.7496555682941201,4.37287868934203
2850400,2850450,50,2.5,0.806225774829855,4.232487689168953
2850450,2850500,50,2.380952380952381,0.5753831415997415,4.347976439385299
2850500,2850550,50,2.272727272727273,0.8624393618641034,4.342683189255491
2850550,2850600,50,2.272727272727273,0.8624393618641034,4.342683189255491
2850600,2850650,50,2.5,0.5,4.292878689342029
2850650,2850700,50,2.380952380952381,0.8438116736509215,4.287585439212222
2850700,2850750,50,2.272727272727273,0.8080176743014172,4.3577809392987605
2850750,2850800,50,2.5,0.5916079783099616,4.2777809392987605
2850800,2850850,50,2.5,0.806225774829855,4.232487689168953
2850850,2850900,50,2.380952380952381,0.7853534524986021,4.302683189255491
2850900,2850950,50,2.272727272727273,0.6863485850246136,4.387976439385299
2850950,2851000,50,2.5,0.806225774829855,4.232487689168953
2851000,2851050,50,2.5,0.5,4.292878689342029
2851050,2851100,50,2.1739130434782608,0.8673885801417394,4.397780939298761
2851100,2851150,50,2.5,0.806225774829855,4.232487689168953
2851150,2851200,50,2.5,0.5,4.29287868934203
2851200,2851250,50,2.380952380952381,0.8438116736509215,4.287585439212222
2851250,2851300,50,2.272727272727273,0.8080176743014171,4.3577809392987605
